atm_group;lat;long;n_mall_100;n_mall_300;n_bank_100;n_bank_300;n_department_store_100;n_department_store_300;n_station_100;n_station_300;n_alcohol_100;n_alcohol_300;n_police_100;n_police_300;n_university_100;n_university_300;n_railway_station_100;n_railway_station_300;population;subject;salary;target
5478;53.166564;48.469616;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;168735;самарская область;36266.9;-0.0607992508868
5478;51.985329;84.963764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15160;алтайский край;28265.5;-0.1071454298507712
5478;57.852597;60.034842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356288;свердловская область;41078.8;-0.0869013403371052
5478;54.776436;20.593725;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;18196;калининградская область;34322.9;-0.0827922491767007
5478;55.764663;37.657485;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;12380664;москва;89128.6;-0.0012185763379497
496;51.804602;107.634538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430186;республика бурятия;38845.8;-0.1224080408826804
1942;55.679138;37.565317;0;0;7;2;0;0;1;0;2;0;0;0;0;0;0;0;2450;московская область;54939.5;0.073731941867214
5478;59.951101;30.234454;0;0;2;1;0;0;0;0;6;1;0;0;0;0;0;0;5225690;санкт-петербург;62223.8;-0.089734635998823
496;45.389283;47.361688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12932;республика калмыкия;27812.7;0.0369155157749633
5478;58.007599;56.261908;1;0;2;1;0;0;0;0;2;0;0;0;0;0;0;0;1048011;пермский край;37772.9;-0.0116444721417586
8083;52.763476;32.26638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63050;брянская область;29285.0;0.1348832263290347
3185;54.986258;82.810179;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;6816;новосибирская область;38968.9;-0.0130406408842638
8083;46.312623;44.302098;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;102618;республика калмыкия;27812.7;0.189184977997999
8083;54.774862;32.045664;0;0;3;0;0;0;0;0;0;0;1;0;1;0;0;0;329853;смоленская область;31238.7;0.1935877791971318
5478;51.674114;36.145359;0;0;4;2;0;0;0;0;3;0;1;0;0;0;0;0;1136;курская область;33048.0;-0.0662555942500835
5478;48.481143;135.067452;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;617473;хабаровский край;50228.1;0.0221815726607411
8083;56.858676;53.222845;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;648944;удмуртская республика;33785.9;0.1072753830048219
1942;54.72086;20.499734;0;0;9;3;0;0;0;0;1;0;0;0;0;0;1;0;467289;калининградская область;34322.9;-0.0436300800027962
8083;53.715141;91.433719;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;185161;республика хакасия;39661.4;0.2186083166997159
8083;55.037629;73.289556;0;0;3;1;0;0;0;0;4;0;0;0;0;0;0;0;1178391;омская область;34833.6;0.2186083166997159
5478;48.776688;44.775384;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;326841;волгоградская область;32191.9;-0.0212331664055001
496;52.376032;41.671777;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3313;тамбовская область;28979.1;-0.0865357892857769
5478;53.510155;49.41459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;731544;самарская область;36266.9;-0.0528085939816638
5478;56.326393;44.022471;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;1276560;нижегородская область;34867.4;-0.0299115397736641
1942;55.691958;37.527956;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;6270;московская область;54939.5;0.0577283203307207
3185;51.783847;55.155687;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;561686;оренбургская область;32594.7;-0.1110177596785985
8083;43.590579;39.719621;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;348234;краснодарский край;36101.1;0.1879564891793791
496;43.125867;131.911042;2;1;2;2;0;0;0;0;3;1;0;0;0;0;0;0;633102;приморский край;45075.1;-0.0652026225569529
8083;59.832575;30.178947;0;0;7;3;0;0;0;0;2;1;0;0;0;0;0;0;4551;ленинградская область;45368.5;0.1676083614855767
1022;54.263287;48.329201;0;0;1;0;0;0;0;0;3;0;1;0;0;0;0;0;2274;ульяновская область;30637.9;-0.1450012314747548
3185;53.345607;83.778249;0;0;5;0;0;0;0;0;0;0;2;1;0;0;0;0;633432;алтайский край;28265.5;-0.048970315677227
5478;55.425047;65.32591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;78456;курганская область;30252.8;-0.0010309683854
1942;55.787766;37.677158;0;0;9;2;0;0;2;0;5;2;0;0;0;0;0;0;12380664;москва;89128.6;0.074169389956222
5478;55.138207;61.414151;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1134643;челябинская область;37183.9;-0.0791797448066019
5478;59.193643;39.907252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311166;вологодская область;38567.1;-0.0722747715414517
1942;55.671331;37.445814;0;0;2;2;0;0;1;0;3;1;0;0;0;0;0;0;6270;московская область;54939.5;-0.0198850056234913
5478;59.226547;39.865624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1197;вологодская область;38567.1;-0.1061291473546359
1942;47.54;42.207164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171471;ростовская область;33872.7;0.0717680515183032
5478;54.976018;73.409193;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1178391;омская область;34833.6;-0.0021345854165799
8083;69.346706;87.761073;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;22338;красноярский край;48725.4;0.1694848750244725
496;57.53267;38.333269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32766;ярославская область;35357.2;-0.0233064046652936
8083;55.778699;37.512371;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;12380664;москва;89128.6;0.1897508949230411
1942;56.847553;53.20292;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;648944;удмуртская республика;33785.9;0.0053388781858151
5478;56.443404;52.212007;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;49093;удмуртская республика;33785.9;-0.0873459673097155
1942;55.345585;86.127748;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;558973;кемеровская область;41530.6;0.0694539576804239
1942;51.599753;45.923216;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;6210;саратовская область;28224.3;0.0298690606898413
5478;54.379236;48.603016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1143;ульяновская область;30637.9;-0.0724757535645624
1942;55.751254;37.816271;0;0;11;2;0;0;1;1;1;1;0;0;0;0;0;0;87314;московская область;54939.5;0.0367032429820237
5478;52.284955;104.275513;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;623479;иркутская область;45856.1;-0.0541805544474862
3185;46.956565;142.739505;0;0;1;0;0;0;0;0;4;1;0;0;0;0;0;0;200854;сахалинская область;86965.8;0.0052376320298876
8083;45.026546;39.046244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2120;краснодарский край;36101.1;0.1004823182264003
8083;49.742854;129.675;0;0;3;1;0;0;0;0;1;0;0;0;0;0;0;0;9683;амурская область;48242.3;0.1789097612194561
3185;51.833429;55.128827;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;2247;оренбургская область;32594.7;-0.0075459976231546
5478;55.709449;37.661033;0;0;12;3;0;0;0;0;4;1;0;0;0;0;0;0;2450;московская область;54939.5;0.0294508462880466
5478;53.628998;55.941255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280233;республика башкортостан;36638.1;-0.046542641138859
5478;56.773504;60.599837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1515832;свердловская область;41078.8;-0.010780967259357
8083;53.188568;50.089135;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1156608;самарская область;36266.9;0.1068208445589617
8083;51.359217;42.107685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60878;воронежская область;33703.9;0.0771696235774859
3185;54.988923;73.30233;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1178391;омская область;34833.6;-0.0189228742442284
5478;51.295552;37.836689;1;0;5;3;0;0;0;0;0;0;1;0;1;0;0;0;231864;белгородская область;35324.3;-0.1070708459414522
5478;53.190925;50.189773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1156608;самарская область;36266.9;0.0134494048093737
5478;55.692115;37.8964;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;172525;московская область;54939.5;0.063417720123483
8083;54.729579;20.476261;0;0;1;0;0;0;0;0;0;0;1;1;3;1;0;0;467289;калининградская область;34322.9;0.1113040057281635
5478;56.28261;43.926656;0;0;3;2;0;0;1;0;4;0;0;0;0;0;0;0;1276560;нижегородская область;34867.4;0.0036326060120651
5478;43.430395;39.924958;0;0;4;0;0;0;0;0;2;0;0;0;0;0;0;0;5240;краснодарский край;36101.1;-0.0455497656442927
1022;55.760905;49.177471;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1205651;республика татарстан;37708.0;-0.0802485617478279
5478;54.984775;82.871885;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1618039;новосибирская область;38968.9;-0.0267767420122027
5478;47.262479;38.918018;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;2104;ростовская область;33872.7;-0.0766050935341908
1942;55.764673;37.60629;0;0;2;0;0;0;3;1;1;0;0;0;0;0;0;0;12380664;москва;89128.6;0.0150864722576113
496;53.270265;158.291139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2421;камчатский край;79795.5;-0.030989766576899
8083;55.995448;92.798322;0;0;1;0;0;0;0;0;0;0;0;0;5;1;0;0;1066934;красноярский край;48725.4;0.1380456139696564
5478;57.814317;28.335927;0;0;6;1;0;0;0;0;0;0;0;0;1;0;0;0;207571;псковская область;29060.6;-0.0110131775075877
1942;54.864544;82.981308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1561;новосибирская область;38968.9;0.0062371132239185
5478;55.115177;36.588399;0;0;5;1;0;0;0;0;2;1;0;0;0;0;0;0;115029;калужская область;41050.8;-0.0331750014899886
3185;54.849385;83.04163;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1561;новосибирская область;38968.9;-0.1145089503022407
5478;43.969652;39.445922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42843;краснодарский край;36101.1;-0.02241508243657
5478;55.883707;38.780819;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;22480;московская область;54939.5;0.0061418385043838
8083;53.326218;83.690492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2355;алтайский край;28265.5;0.0960104484877922
8083;59.850509;30.241497;0;0;1;0;0;0;0;0;4;1;0;0;0;0;0;0;4551;ленинградская область;45368.5;0.2150562958860548
32;55.656773;37.631909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2450;московская область;54939.5;-0.1051323181328371
5478;53.515483;49.411733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;731544;самарская область;36266.9;-0.1411763520306451
5478;58.009311;56.244526;0;0;4;2;0;0;0;0;1;0;1;0;2;0;0;0;1048011;пермский край;37772.9;-0.0467411680074335
5478;53.488189;49.476538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;731544;самарская область;36266.9;-0.0226318838885765
5478;54.971926;73.285594;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1178391;омская область;34833.6;0.0380031854693982
5478;48.756366;44.478015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1030400;волгоградская область;32191.9;0.0263880162460767
5478;43.34598;132.070762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2049;приморский край;45075.1;-0.0478886501956028
5478;56.871148;60.53815;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1515832;свердловская область;41078.8;-0.0832973535870411
1022;54.904359;49.924034;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;5991;республика татарстан;37708.0;-0.0625526290792645
5478;50.542362;136.997608;2;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;246607;хабаровский край;50228.1;0.0616656403663612
5478;54.769097;32.08174;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;329853;смоленская область;31238.7;-0.0438067287395804
1942;58.009473;56.233791;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;1048011;пермский край;37772.9;0.003697055119556
3185;55.609924;37.603415;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1593;московская область;54939.5;-0.1041542114179008
5478;43.120366;133.122213;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;25015;приморский край;45075.1;-0.0509237884370657
5478;55.658835;37.741908;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2450;московская область;54939.5;0.0266531041925846
1022;56.148438;47.17315;0;0;2;0;0;0;0;0;5;0;0;0;0;0;0;0;492331;чувашская республика;29844.4;-0.1074448382545215
8083;51.720905;94.426582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116983;республика тыва;37667.0;0.1195435340198069
5478;54.761358;56.013345;0;0;4;1;0;0;0;0;4;1;0;0;0;0;0;0;177865;республика башкортостан;36638.1;-0.0662981591938349
8083;54.984114;82.891603;0;0;5;1;0;0;1;0;0;0;0;0;0;0;0;0;1618039;новосибирская область;38968.9;0.1608113998670237
5478;53.92924;102.063349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30818;иркутская область;45856.1;-0.0936876279293587
5478;51.31276;37.898395;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;231864;белгородская область;35324.3;-0.0613384473029905
496;51.725748;36.187077;0;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;449556;курская область;33048.0;0.0075313142826634
5478;54.874906;37.22129;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;37308;московская область;54939.5;-0.0244758181193631
1942;52.978797;49.707926;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;70643;самарская область;36266.9;-0.046199924588766
5478;51.727661;39.210052;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1054111;воронежская область;33703.9;-0.0878974717492181
8083;51.394371;128.133321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53404;амурская область;48242.3;0.1994100823118914
5478;53.178941;44.989363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;522317;пензенская область;32014.6;0.0555318024082748
5478;50.589073;137.059817;0;0;6;5;1;0;0;0;3;1;0;0;0;0;0;0;246607;хабаровский край;50228.1;0.0589171660403503
5478;56.885643;60.511003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1067;свердловская область;41078.8;-0.1306866698224516
5478;51.827212;55.16317;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2247;оренбургская область;32594.7;0.0024472980199726
5478;51.542397;43.15221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79516;саратовская область;28224.3;-0.0488026703761581
1942;57.139532;65.57574;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;744554;тюменская область;46342.7;-0.1342043465078909
8083;56.985515;40.994726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;405053;ивановская область;27174.6;0.1253290766918234
1942;55.174697;61.398044;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1134643;челябинская область;37183.9;-0.0592069365401171
5478;43.969652;39.445922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42843;краснодарский край;36101.1;0.0194790704000661
5478;62.033195;129.738439;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;318768;республика саха (якутия);70063.0;-0.0012771899691011
3185;51.819969;107.668288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430186;республика бурятия;38845.8;-0.0663748638721358
5478;53.949142;86.733985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191839;кемеровская область;41530.6;-0.0639095572678756
3185;62.044272;129.718308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;318768;республика саха (якутия);70063.0;-0.0094833618297664
5478;58.5987;49.665507;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;501247;кировская область;30076.8;-0.0661026478676681
8083;51.534503;46.021483;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;840785;саратовская область;28224.3;0.2095631700540103
5478;46.366;48.062652;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;148717;астраханская область;34601.4;-0.1357485788447279
5478;51.840557;107.609547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430186;республика бурятия;38845.8;-0.1450012314747548
8083;56.995048;40.978062;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;405053;ивановская область;27174.6;0.1748363517976889
5478;55.766035;37.638117;0;0;4;1;0;0;3;2;3;1;0;0;0;0;0;0;12380664;москва;89128.6;-0.0645809095730692
5478;52.26569;104.227022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;623479;иркутская область;45856.1;0.0320157391515535
5478;51.53573;46.025237;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;840785;саратовская область;28224.3;-0.0491109437325006
8083;53.834713;91.390204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15494;республика хакасия;39661.4;0.1160190083956534
5478;42.791925;132.864612;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;148280;приморский край;45075.1;-0.0625050980089306
496;52.534543;31.94119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39725;брянская область;29285.0;-0.0690883399283735
3185;51.762804;128.12149;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;18542;амурская область;48242.3;0.0708641343289312
8083;59.947023;30.477466;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;1275;ленинградская область;45368.5;0.1906846171429294
32;55.774781;37.540524;0;0;3;0;0;0;0;0;2;0;0;0;1;0;0;0;12380664;москва;89128.6;0.0854315116727284
496;54.341526;48.377081;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;627870;ульяновская область;30637.9;-0.0568884140392444
8083;51.666926;39.206728;1;0;9;6;1;0;0;0;5;0;2;0;0;0;0;0;1054111;воронежская область;33703.9;0.1930538905537846
5478;56.839036;60.560365;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1515832;свердловская область;41078.8;-0.1081058579004675
5478;44.751744;44.984009;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;25152;ставропольский край;32163.8;-0.0525855887294985
3185;56.026448;92.913981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1066934;красноярский край;48725.4;-0.0979342219484668
1942;56.012672;92.878596;0;0;11;0;0;0;0;0;1;0;0;0;0;0;0;0;1066934;красноярский край;48725.4;0.0424036760103639
5478;57.157949;65.539817;1;0;3;1;0;0;0;0;1;0;0;0;1;0;0;0;744554;тюменская область;46342.7;-0.0329276199894615
8083;55.75052;37.539401;0;0;9;3;0;0;3;0;2;0;1;0;0;0;0;0;12380664;москва;89128.6;0.0732592588531014
5478;59.644136;33.507762;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;58068;ленинградская область;45368.5;-0.0561122714206491
1942;56.806905;60.612324;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;1515832;свердловская область;41078.8;0.0583712403402827
8083;55.678341;37.853326;0;0;1;1;0;0;0;0;2;1;1;0;0;0;0;0;32338;московская область;54939.5;0.2186083166997159
5478;54.663094;86.148157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95279;кемеровская область;41530.6;-0.0564706816464098
5478;52.970338;49.698116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70643;самарская область;36266.9;-0.1450012314747548
32;55.760844;37.649409;0;0;4;2;0;0;0;0;5;2;1;0;2;1;0;0;12380664;москва;89128.6;-0.1212944231308896
5478;53.825233;87.163379;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;551919;кемеровская область;41530.6;-0.0237258789969947
1942;58.014622;56.238489;0;0;10;2;0;0;0;0;1;0;0;0;0;0;0;0;1048011;пермский край;37772.9;0.0140845908844559
5478;56.118219;101.169723;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;20955;иркутская область;45856.1;-0.1109574955957535
8083;62.016906;129.703944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;318768;республика саха (якутия);70063.0;0.1436291367260338
5478;53.342506;83.684905;0;0;4;1;0;0;0;0;0;0;1;0;0;0;0;0;2355;алтайский край;28265.5;-0.0263202087181319
5478;52.724159;41.457071;0;0;4;1;0;0;0;0;0;0;0;0;1;0;0;0;291663;тамбовская область;28979.1;-0.0360528801751815
5478;58.58358;49.679961;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;501247;кировская область;30076.8;-0.0683301442137485
496;62.032474;129.727121;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;318768;республика саха (якутия);70063.0;0.0513242463759249
